Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-08,519.754,527.118,514.956,525.455,2797000,0.0,0.0
2022-11-09,526.149,526.937,512.524,513.683,2672600,0.0,0.0
2022-11-10,521.541,524.172,507.308,517.018,3426400,0.0,0.0
2022-11-11,519.023,519.023,484.22,496.03,7034300,0.0,0.0
2022-11-14,495.954,502.586,487.793,488.116,5238400,0.0,0.0
2022-11-15,487.223,490.862,475.784,477.912,5103800,0.0,0.0
2022-11-16,480.648,488.477,480.249,485.997,3430800,0.0,0.0
2022-11-17,486.605,500.686,486.605,489.598,4246300,0.0,0.0
2022-11-18,496.068,506.405,493.541,503.555,3566000,0.0,0.0
2022-11-21,502.615,505.408,489.665,491.384,3349600,0.0,0.0
2022-11-22,493.997,498.482,493.969,496.99,2567400,0.0,0.0
2022-11-23,498.805,503.973,496.904,503.28,2238300,0.0,0.0
2022-11-25,507.356,513.864,505.949,510.795,1419200,0.0,0.0
2022-11-28,509.094,512.657,505.161,505.712,2699900,0.0,0.0
2022-11-29,505.142,506.377,497.522,501.655,3751000,0.0,0.0
2022-11-30,503.289,520.733,501.161,520.429,9688900,0.0,0.0
2022-12-01,524.799,525.407,509.066,510.12,2997800,0.0,0.0
2022-12-02,507.804,513.313,507.433,510.978,2346200,1.65,0.0
2022-12-05,506.527,515.0,505.946,509.911,2424800,0.0,0.0
2022-12-06,509.32,515.2,509.148,513.99,3097700,0.0,0.0
2022-12-07,515.438,520.27,514.285,517.411,2849100,0.0,0.0
2022-12-08,519.269,525.397,518.24,522.186,2272300,0.0,0.0
2022-12-09,522.195,522.729,513.561,513.875,2852400,0.0,0.0
2022-12-12,516.401,520.432,513.952,520.223,2714100,0.0,0.0
2022-12-13,524.702,525.112,509.968,512.941,3369700,0.0,0.0
2022-12-14,516.477,517.954,506.604,513.075,2654600,0.0,0.0
2022-12-15,508.91,508.986,500.79,502.896,2963800,0.0,0.0
2022-12-16,500.485,501.114,491.498,499.103,7109100,0.0,0.0
2022-12-19,499.961,502.448,496.463,499.008,1808100,0.0,0.0
2022-12-20,502.239,502.239,495.291,495.777,2086100,0.0,0.0
2022-12-21,499.037,503.087,493.766,502.763,2182000,0.0,0.0
2022-12-22,501.753,504.164,497.131,502.334,1851600,0.0,0.0
2022-12-23,499.485,506.356,498.341,506.356,1292300,0.0,0.0
2022-12-27,508.853,510.673,504.964,507.004,1596700,0.0,0.0
2022-12-28,509.939,512.875,502.944,503.63,1694200,0.0,0.0
2022-12-29,507.528,508.615,504.021,504.993,1379700,0.0,0.0
2022-12-30,505.107,505.584,500.19,505.279,1849600,0.0,0.0
2023-01-03,500.466,500.943,488.105,494.281,3525600,0.0,0.0
2023-01-04,494.281,494.281,477.088,480.805,5070400,0.0,0.0
2023-01-05,477.479,478.508,465.557,466.948,5497100,0.0,0.0
2023-01-06,468.501,469.721,464.642,466.986,4841300,0.0,0.0
