Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-29,87.08,87.796,86.318,86.584,653600,0.0,0.0
2023-11-30,86.52,87.851,86.511,87.75,975600,0.0,0.0
2023-12-01,87.603,89.999,87.383,89.88,722700,0.0,0.0
2023-12-04,89.522,91.908,89.43,91.706,662400,0.0,0.0
2023-12-05,91.22,91.679,90.467,91.587,836700,0.0,0.0
2023-12-06,92.037,92.45,90.678,90.926,418300,0.0,0.0
2023-12-07,90.963,91.44,90.219,90.889,565600,0.0,0.0
2023-12-08,90.577,91.156,89.898,90.99,368200,0.0,0.0
2023-12-11,90.88,91.431,90.274,91.174,403300,0.0,0.0
2023-12-12,91.302,91.302,90.687,91.183,550900,0.0,0.0
2023-12-13,91.569,95.479,90.843,95.231,529600,0.0,0.0
2023-12-14,96.819,98.784,96.342,98.27,967900,0.0,0.0
2023-12-15,97.159,97.756,95.69,96.498,1334700,0.0,0.0
2023-12-18,96.911,96.911,95.617,95.801,382400,0.0,0.0
2023-12-19,96.131,96.902,95.7,95.837,551300,0.0,0.0
2023-12-20,95.819,96.966,94.717,94.772,505400,0.0,0.0
2023-12-21,95.525,95.975,94.809,95.883,327800,0.0,0.0
2023-12-22,96.085,96.966,95.424,95.479,423800,0.0,0.0
2023-12-26,95.488,96.416,95.314,96.03,323000,0.0,0.0
2023-12-27,96.076,96.434,95.47,96.214,393600,0.0,0.0
2023-12-28,95.718,96.737,95.718,96.691,351500,0.0,0.0
2023-12-29,96.468,96.867,95.559,95.587,388700,1.09,0.0
2024-01-02,95.207,96.969,94.993,96.904,562300,0.0,0.0
2024-01-03,95.949,95.949,93.584,94.251,604300,0.0,0.0
2024-01-04,94.261,94.771,93.537,94.437,619200,0.0,0.0
2024-01-05,93.63,94.873,93.407,94.585,581900,0.0,0.0
2024-01-08,93.222,95.513,92.767,94.919,1200200,0.0,0.0
2024-01-09,94.817,95.049,93.899,94.984,1157000,0.0,0.0
2024-01-10,95.133,95.93,94.891,95.773,965100,0.0,0.0
2024-01-11,95.392,95.847,94.27,94.595,756500,0.0,0.0
2024-01-12,95.634,95.875,94.752,95.448,719900,0.0,0.0
2024-01-16,95.235,95.346,93.695,94.52,683600,0.0,0.0
2024-01-17,93.398,94.845,92.239,92.981,640500,0.0,0.0
2024-01-18,92.981,93.259,91.348,91.905,589900,0.0,0.0
2024-01-19,92.628,93.649,91.404,93.333,619300,0.0,0.0
2024-01-22,93.788,94.65,93.5,93.5,427900,0.0,0.0
2024-01-23,93.973,94.52,93.203,94.502,662000,0.0,0.0
2024-01-24,95.726,95.726,93.556,93.899,730700,0.0,0.0
2024-01-25,95.198,96.199,94.817,96.162,762900,0.0,0.0
2024-01-26,96.366,96.607,95.671,96.097,645900,0.0,0.0
2024-01-29,95.903,96.468,95.114,96.181,662300,0.0,0.0
2024-01-30,95.689,96.793,95.485,96.097,728300,0.0,0.0
2024-01-31,96.403,96.682,94.205,94.363,1105000,0.0,0.0
2024-02-01,94.177,95.8,93.621,95.763,604900,0.0,0.0
2024-02-02,94.595,95.439,93.407,94.585,519700,0.0,0.0
2024-02-05,93.287,93.667,92.322,92.573,593500,0.0,0.0
2024-02-06,92.517,94.919,92.276,94.298,378000,0.0,0.0
2024-02-07,94.446,94.613,93.5,93.537,420200,0.0,0.0
2024-02-08,93.12,95.058,92.981,94.669,1035100,0.0,0.0
2024-02-09,94.344,94.641,92.693,93.815,1103300,0.0,0.0
2024-02-12,94.122,94.585,93.389,93.417,744700,0.0,0.0
2024-02-13,93.37,93.973,90.662,93.732,1268100,0.0,0.0
2024-02-14,93.806,93.964,92.545,93.584,723200,0.0,0.0
2024-02-15,94.576,95.114,94.224,94.808,466300,0.0,0.0
2024-02-16,93.667,94.391,92.749,93.148,783100,0.0,0.0
2024-02-20,92.712,93.778,92.016,92.211,652600,0.0,0.0
2024-02-21,92.22,92.944,91.895,92.201,858800,0.0,0.0
2024-02-22,91.951,92.137,90.949,91.923,761700,0.0,0.0
2024-02-23,91.784,91.858,91.135,91.163,452200,0.0,0.0
2024-02-26,90.931,91.274,90.189,90.346,536100,0.0,0.0
2024-02-27,90.819,92.035,90.421,90.819,795900,0.0,0.0
2024-02-28,90.096,92.118,90.096,91.524,575800,0.0,0.0
2024-02-29,92.378,94.168,91.923,93.546,1606000,0.0,0.0
2024-03-01,93.324,93.324,92.118,92.684,545100,0.0,0.0
2024-03-04,92.573,94.353,92.415,94.335,522100,0.0,0.0
2024-03-05,93.964,95.021,93.834,94.316,727600,0.0,0.0
2024-03-06,94.715,95.105,93.806,94.437,776800,0.0,0.0
2024-03-07,94.919,95.225,94.196,94.604,683200,0.0,0.0
2024-03-08,95.448,96.005,94.131,94.771,496700,0.0,0.0
2024-03-11,94.613,95.337,94.057,95.318,381000,0.0,0.0
2024-03-12,95.168,95.374,94.437,94.812,668000,1.09,0.0
2024-03-13,94.502,95.909,94.502,94.868,407300,0.0,0.0
2024-03-14,94.249,94.259,92.44,93.134,506100,0.0,0.0
2024-03-15,92.206,93.387,91.765,92.927,747900,0.0,0.0
2024-03-18,92.927,94.024,92.815,93.556,439900,0.0,0.0
2024-03-19,93.556,94.268,92.993,93.443,326200,0.0,0.0
2024-03-20,92.909,95.056,92.909,94.784,326400,0.0,0.0
2024-03-21,95.281,96.059,94.953,95.834,845100,0.0,0.0
2024-03-22,95.909,96.134,93.284,93.312,631900,0.0,0.0
2024-03-25,93.687,94.156,92.674,92.843,478700,0.0,0.0
2024-03-26,93.227,93.415,92.581,92.618,373700,0.0,0.0
2024-03-27,93.368,95.281,93.19,95.196,536100,0.0,0.0
2024-03-28,95.637,96.743,95.318,95.74,674200,0.0,0.0
2024-04-01,95.74,95.74,94.343,94.446,549100,0.0,0.0
2024-04-02,93.856,94.278,93.049,93.565,406000,0.0,0.0
2024-04-03,93.284,94.259,93.002,93.902,538700,0.0,0.0
2024-04-04,94.924,95.121,92.881,93.143,428900,0.0,0.0
2024-04-05,93.462,94.156,92.684,93.462,377100,0.0,0.0
2024-04-08,93.931,94.915,93.752,94.728,431500,0.0,0.0
2024-04-09,94.999,96.481,94.493,96.471,641400,0.0,0.0
2024-04-10,93.949,94.418,93.162,93.424,703200,0.0,0.0
2024-04-11,93.996,93.996,92.674,93.518,501400,0.0,0.0
2024-04-12,93.349,93.846,92.974,93.509,829900,0.0,0.0
2024-04-15,94.006,94.052,91.418,91.924,637000,0.0,0.0
2024-04-16,91.427,91.54,89.984,90.406,550400,0.0,0.0
2024-04-17,90.724,91.456,90.368,90.977,396500,0.0,0.0
2024-04-18,91.371,92.459,90.734,92.374,450500,0.0,0.0
2024-04-19,92.796,93.827,92.618,93.537,483800,0.0,0.0
2024-04-22,93.987,94.981,93.349,94.821,723700,0.0,0.0
2024-04-23,94.896,96.912,94.896,96.443,508500,0.0,0.0
2024-04-24,95.693,97.296,95.168,97.128,763100,0.0,0.0
2024-04-25,96.481,96.753,95.581,96.162,817400,0.0,0.0
2024-04-26,96.499,97.174,95.721,95.806,559700,0.0,0.0
2024-04-29,96.443,97.184,96.237,96.837,365700,0.0,0.0
2024-04-30,96.209,97.924,96.209,97.662,1057500,0.0,0.0
2024-05-01,97.606,99.359,97.128,97.765,715100,0.0,0.0
2024-05-02,98.871,99.293,98.121,98.356,989100,0.0,0.0
2024-05-03,97.962,99.293,94.606,95.637,1336900,0.0,0.0
2024-05-06,96.387,96.753,94.943,95.74,804000,0.0,0.0
2024-05-07,96.396,97.484,95.806,96.649,699900,0.0,0.0
2024-05-08,96.331,96.837,95.365,95.731,340600,0.0,0.0
2024-05-09,96.096,96.312,95.506,96.143,623200,0.0,0.0
2024-05-10,96.621,96.893,95.234,95.365,703900,0.0,0.0
2024-05-13,96.162,96.162,95.393,96.059,501400,0.0,0.0
2024-05-14,96.565,96.809,95.749,96.068,440400,0.0,0.0
2024-05-15,97.371,97.399,96.284,96.556,466600,0.0,0.0
2024-05-16,96.565,96.884,95.112,95.281,546100,0.0,0.0
2024-05-17,95.431,96.012,94.953,95.937,624900,0.0,0.0
2024-05-20,95.759,95.918,94.446,94.699,318900,0.0,0.0
2024-05-21,94.39,95.056,94.296,94.962,313400,0.0,0.0
2024-05-22,94.821,95.431,94.559,94.774,314200,0.0,0.0
2024-05-23,94.634,94.765,92.449,92.487,511500,0.0,0.0
2024-05-24,93.256,93.256,91.887,91.934,320100,0.0,0.0
2024-05-28,92.815,93.049,91.737,91.877,657600,0.0,0.0
2024-05-29,90.94,91.962,90.837,91.596,437000,0.0,0.0
2024-05-30,92.299,93.152,92.252,92.665,374300,0.0,0.0
